location_id,date,maxTemp,minTemp,prcp
ST3145,20020511,87.3,76.7,0.01
ST3145,20020518,88.4,75.4,2.49
ST3145,20020525,84.3,71.9,2.22
ST3145,20020601,86.7,74.1,2.07
ST3145,20020608,88.4,76.1,1.64
ST3145,20020615,84.3,74,5.28
ST3145,20020622,86,72.9,3.13
ST3145,20020629,85.7,74.9,4.83
ST3145,20020706,87,74.1,4.16
ST3145,20020713,87.7,72.6,7.39
ST3145,20020720,91,78.7,0.42
ST3145,20020727,89.4,79.3,1.17
ST3145,20020803,92.3,78.3,2.36
ST3145,20020810,89.7,75.7,1.86
ST3145,20020817,90.9,78.7,0.9
ST3145,20020824,90.3,77.7,0.55
ST3145,20020831,90.3,76.4,1.03
ST3145,20020907,89.6,77.3,2.19
ST3145,20020914,88.4,75.3,2.19
ST3145,20020921,90.7,78.9,0.33
ST3145,20020928,88.9,77.3,1.59
ST3145,20021005,88.9,77.4,0.36
ST3145,20021012,89.4,76.7,0.03
ST3145,20021019,86.7,73.4,0.23
ST3145,20021026,88,74.6,0.05
ST3145,20021102,88.9,76.1,0.55
ST3145,20021109,85.4,68.9,0.02
ST3145,20021116,84,69.6,2.17
ST3145,20021123,77.6,60.7,1.22
ST3145,20021130,78.4,62,0.01
ST3145,20021207,81.3,66.4,0.06
ST3145,20021214,81.4,69.4,2.84
ST3145,20021221,75.4,57.6,0
ST3145,20021228,76,59,0.49
ST3145,20030104,76.4,60.9,0.36
ST3145,20030111,73.6,53.6,0
ST3145,20030118,71.9,53.4,0.06
ST3145,20030125,69.3,45.7,0
ST3145,20030201,75.3,57.4,0.01
ST3145,20030208,79.6,61.6,0.09
ST3145,20030215,80.6,62.9,0
ST3145,20030222,81.9,68.6,0.08
ST3145,20030301,83.7,68.1,0.66
ST3145,20030308,88,73.1,0
ST3145,20030315,87.1,72.4,0.4
ST3145,20030322,89.1,73.9,2.16
ST3145,20030329,83.6,68.4,1.25
ST3145,20030405,78.7,62.9,0.08
ST3145,20030412,81.9,68.1,0.02
ST3145,20030419,83.3,68,0.09
ST3145,20030426,84.9,70.4,1.46
ST3145,20030503,86.3,71.4,1.4
ST3145,20030510,87.7,77.1,0.01
ST3145,20030517,89,75.9,3.1
ST3145,20030524,87.6,74.9,4.01
ST3145,20030531,87.6,73,3.83
ST3145,20030607,89.1,76.9,0.53
ST3145,20030614,88.9,76.4,2.72
ST3145,20030621,88.7,75.9,4.03
ST3145,20030628,86,75,4.59
ST3145,20030705,88.7,78.3,5.34
ST3145,20030712,89.9,80.1,0.4
ST3145,20030719,90.1,79.1,0.07
ST3145,20030726,91.3,78.3,0.21
ST3145,20030802,91,78,0.45
ST3145,20030809,90.1,76.3,4.46
ST3145,20030816,89.9,77.6,1.04
ST3145,20030823,87.3,76.9,0.95
ST3145,20030830,89.3,77,2.86
ST3145,20030906,88.3,75.6,4.41
ST3145,20030913,89.4,77,1.39
ST3145,20030920,89.1,76.6,1.31
ST3145,20030927,88,76,2.5
ST3145,20031004,86.9,75,3.83
ST3145,20031011,87.7,76.4,2.88
ST3145,20031018,87.4,74.9,0
ST3145,20031025,85.7,73,0.56
ST3145,20031101,84.9,73.1,0.9
ST3145,20031108,83.9,73.1,6.29
ST3145,20031115,83.4,72.6,0.09
ST3145,20031122,82,68.4,0.01
ST3145,20031129,80.6,66.3,0
ST3145,20031206,78,62.9,0
ST3145,20031213,73.9,58.9,0.42
ST3145,20031220,71,54.1,0.71
ST3145,20031227,74.3,57.4,0.11
ST3145,20040103,79,64.6,0
ST3145,20040110,75.7,61.4,0.03
ST3145,20040117,73.9,54.3,0
ST3145,20040124,74.1,56.6,1
ST3145,20040131,75.1,58,1.49
ST3145,20040207,81.4,65.7,1.1
ST3145,20040214,79.7,64,0
ST3145,20040221,75,59,0.17
ST3145,20040228,78.7,61.9,1.81
ST3145,20040306,80.7,70.6,0
ST3145,20040313,77.6,61.6,0
ST3145,20040320,81,68.4,0.27
ST3145,20040327,78.7,64.7,1.21
ST3145,20040403,79.4,60.4,0.02
ST3145,20040410,83.1,63.6,0.01
ST3145,20040417,79.4,63.4,2.31
ST3145,20040424,81.4,69.6,0
ST3145,20040501,84.3,73,1.73
ST3145,20040508,83.7,71,2.21
ST3145,20040515,84.1,74.9,0.01
ST3145,20040522,85,73.9,0.18
ST3145,20040529,87.6,73.4,0
ST3145,20040605,91.7,77,0.12
ST3145,20040612,88.6,75.1,3.41
ST3145,20040619,90.6,78.3,0.67
ST3145,20040626,91.3,78.7,1.44
ST3145,20040703,91.4,78.4,1.25
ST3145,20040710,92.6,80,0.37
ST3145,20040717,92.7,76.7,0.82
ST3145,20040724,90.4,76.6,2.04
ST3145,20040731,89.6,75.4,3.41
ST3145,20040807,89,74.3,6.55
ST3145,20040814,91,77.3,1.48
ST3145,20040821,91,79.4,0.19
ST3145,20040828,90.6,76.4,1.71
ST3145,20040904,90.4,77.6,1.6
ST3145,20040911,87.6,77.6,4.13
ST3145,20040918,88.9,79.3,2.63
ST3145,20040925,86.4,75.4,1.83
ST3145,20041002,88.4,76.6,0.95
ST3145,20041009,86.9,75.6,1.7
ST3145,20041016,84.9,73,1.65
ST3145,20041023,85.1,71.6,2.03
ST3145,20041030,83.7,71.6,0
ST3145,20041106,84.3,72.6,0.14
ST3145,20041113,82,69.6,0.03
ST3145,20041120,80.1,66.9,0.12
ST3145,20041127,80.7,66.6,0.11
ST3145,20041204,79.7,66.6,0
ST3145,20041211,81.6,69,0
ST3145,20041218,72,53.9,0.01
ST3145,20041225,74.4,60.6,0.01
ST3145,20050101,74.4,60.3,0.49
ST3145,20050108,79,67.7,0.03
ST3145,20050115,78.7,67.3,1.27
ST3145,20050122,71,52.4,0
ST3145,20050129,73.1,53.4,0.62
ST3145,20050205,73.4,58,0.05
ST3145,20050212,74.1,56.9,0
ST3145,20050219,77.3,60,0
ST3145,20050226,79.1,65.3,0.54
ST3145,20050305,74.3,61,1.13
ST3145,20050312,73.6,56.9,1.03
ST3145,20050319,81.6,63.3,1.72
ST3145,20050326,84.6,69.6,0.12
ST3145,20050402,84.6,67.4,0.33
ST3145,20050409,79.9,64.1,2.89
ST3145,20050416,81.9,66.1,0
ST3145,20050423,81.1,64.3,0
ST3145,20050430,82.7,67.7,0.05
ST3145,20050507,85.1,70.3,3.96
ST3145,20050514,82.6,69.6,0
ST3145,20050521,86,73.7,0.45
ST3145,20050528,90.4,72.9,2.31
ST3145,20050604,87.6,74.9,2.38
ST3145,20050611,86.4,75.9,4.89
ST3145,20050618,89.6,76,2.9
ST3145,20050625,86.4,73,6.42
ST3145,20050702,89.3,76.7,2.08
ST3145,20050709,90.9,78.6,2.36
ST3145,20050716,89.4,78.1,1.58
ST3145,20050723,91.6,80.1,0.54
ST3145,20050730,93.7,78.9,0.18
ST3145,20050806,92.9,78,2.32
ST3145,20050813,92.3,78,0.7
ST3145,20050820,93,80.3,0.03
ST3145,20050827,89.3,77.3,5.82
ST3145,20050903,91.9,78.3,1.42
ST3145,20050910,89.3,77,0.95
ST3145,20050917,91.4,77.4,2.15
ST3145,20050924,88.6,77.9,1.33
ST3145,20051001,87.9,74.7,4.77
ST3145,20051008,87.7,76.3,2.64
ST3145,20051015,88.3,77.7,0.86
ST3145,20051022,85.6,76,0.88
ST3145,20051029,79.9,64.9,0.76
ST3145,20051105,82,71.7,0.77
ST3145,20051112,83.9,71.3,0.01
ST3145,20051119,82.7,71.7,0.87
ST3145,20051126,78.3,62.3,0.1
ST3145,20051203,77.4,65.1,1
ST3145,20051210,80.7,68.7,0.6
ST3145,20051217,76.7,62.9,0.34
ST3145,20051224,74.7,60.7,0
ST3145,20051231,76,57,0.06
ST3145,20060107,74.7,60.4,0
ST3145,20060114,76.9,61,0.04
ST3145,20060121,75.3,60.3,0.04
ST3145,20060128,77.3,65.4,0
ST3145,20060204,78.9,65,2.88
ST3145,20060211,73,53.6,0
ST3145,20060218,71.9,54.3,0
ST3145,20060225,82.1,66.1,0.74
ST3145,20060304,78.7,60.1,0.09
ST3145,20060311,77.9,64.3,0
ST3145,20060318,81.6,67.7,0.04
ST3145,20060325,81.9,65.4,1.06
ST3145,20060401,77.4,61.4,0
ST3145,20060408,84.3,68,0
ST3145,20060415,82.3,69.3,0.18
ST3145,20060422,87.4,69.6,0
ST3145,20060429,87,72.3,0.05
ST3145,20060506,85.3,68.1,0
ST3145,20060513,89.6,72.1,0.28
ST3145,20060520,85.6,68.4,5.65
ST3145,20060527,87.4,74.4,2.69
ST3145,20060603,88.7,74.6,0.77
ST3145,20060610,88.9,75.3,2.27
ST3145,20060617,89.4,79.3,0.29
ST3145,20060624,89.1,77.1,1.31
ST3145,20060701,88.7,75.3,2.59
ST3145,20060708,87.9,76,1.75
ST3145,20060715,87.7,75.7,2.48
ST3145,20060722,88.7,76.1,2.72
ST3145,20060729,91.1,78.6,0.19
ST3145,20060805,91.9,80.6,0.1
ST3145,20060812,91.1,76.6,1.74
ST3145,20060819,91.3,77.3,1.56
ST3145,20060826,88.7,75.1,8.55
ST3145,20060902,89.4,76.4,6.11
ST3145,20060909,87.1,74.7,7.6
ST3145,20060916,90.6,77.6,2.94
ST3145,20060923,89.9,76.7,0.93
ST3145,20060930,89,76.9,0.15
ST3145,20061007,88.9,76.4,0.48
ST3145,20061014,89.3,75,0.72
ST3145,20061021,87,75.1,0
ST3145,20061028,83.9,68.4,0.14
ST3145,20061104,84,71.4,0.81
ST3145,20061111,82.7,69,0.02
ST3145,20061118,81.6,68.1,0.94
ST3145,20061125,71.1,54.3,0.01
ST3145,20061202,82.3,71.6,0.15
ST3145,20061209,79.6,66.4,0
ST3145,20061216,78.9,70.9,1.19
ST3145,20061223,80.9,71.9,1.4
ST3145,20061230,78.3,65.6,0.52
ST3145,20070106,81.9,71.9,0.12
ST3145,20070113,78.7,66.6,0.14
ST3145,20070120,81.1,68,0.03
ST3145,20070127,79.4,64,0.14
ST3145,20070203,76.9,60.1,0.11
ST3145,20070210,76.3,60.7,0.93
ST3145,20070217,73.9,59.7,0.63
ST3145,20070224,75.9,55.6,0.02
ST3145,20070303,84.4,71.7,0.55
ST3145,20070310,79.4,62.7,0
ST3145,20070317,81,67.1,1.77
ST3145,20070324,79,65.3,0.91
ST3145,20070331,80.7,70.6,0
ST3145,20070407,81.7,67,0.12
ST3145,20070414,83.9,67.4,5.05
ST3145,20070421,82.1,62.1,0.13
ST3145,20070428,82.9,71.3,0.03
ST3145,20070505,86.7,72.6,0
ST3145,20070512,85.9,66.9,2.94
ST3145,20070519,87.1,72.3,0.33
ST3145,20070526,82.6,73,1.98
ST3145,20070602,84.1,74,2.32
ST3145,20070609,88.9,73,1.86
ST3145,20070616,88.7,72.9,5.83
ST3145,20070623,90,75.1,1.98
ST3145,20070630,89,76,3.49
ST3145,20070707,90.7,75.3,4.46
ST3145,20070714,90.9,79.1,0.68
ST3145,20070721,91.4,78.1,1.46
ST3145,20070728,90,75.6,0.9
ST3145,20070804,91.3,76.6,1.63
ST3145,20070811,93.4,78.3,0.14
ST3145,20070818,91,77,1.75
ST3145,20070825,90.4,79.6,2.21
ST3145,20070901,91.9,79.4,0.24
ST3145,20070908,92.6,77.9,0.96
ST3145,20070915,90.4,77.4,0.48
ST3145,20070922,91,75.9,0.81
ST3145,20070929,87,74,3.44
ST3145,20071006,87.3,75.7,6.03
ST3145,20071013,86.7,76.9,0.68
ST3145,20071020,87.1,77.1,1.78
ST3145,20071027,85.6,76.3,1.52
ST3145,20071103,84.9,73.4,2.31
ST3145,20071110,80.6,64.3,0
ST3145,20071117,79.6,65.1,0.24
ST3145,20071124,81.6,68.3,0.27
ST3145,20071201,84,73.6,0.03
ST3145,20071208,82.3,68.7,0.3
ST3145,20071215,83.1,74.4,0.31
ST3145,20071222,78.7,59.6,0.09
ST3145,20071229,81.4,68.6,0.06
ST3145,20080105,74.9,58,0.37
ST3145,20080112,80.3,66.7,0
ST3145,20080119,80,66,0.07
ST3145,20080126,77.9,65.3,0.81
ST3145,20080202,78.4,62.3,0
ST3145,20080209,83.9,69.9,1.74
ST3145,20080216,79.6,64.7,1.69
ST3145,20080223,82.3,70.6,0.38
ST3145,20080301,80.4,61.4,0.3
ST3145,20080308,83,68.9,2.09
ST3145,20080315,81.4,63.4,0
ST3145,20080322,83.4,72,1.67
ST3145,20080329,79,64.4,0.98
ST3145,20080405,84.7,74.7,0.64
ST3145,20080412,84.7,71.1,3.4
ST3145,20080419,79.7,63.4,0
ST3145,20080426,84.9,69.1,0.03
ST3145,20080503,83.6,72.4,0.21
ST3145,20080510,88.9,72.7,0.05
ST3145,20080517,89.1,72.9,0
ST3145,20080524,92.9,75.1,1.39
ST3145,20080531,86.9,76.4,0.27
ST3145,20080607,89.4,77.7,0.83
ST3145,20080614,89,77,0.31
ST3145,20080621,89.1,74.6,7.36
ST3145,20080628,90.3,78.4,1.11
ST3145,20080705,90,75.7,3.23
ST3145,20080712,89.4,76.9,0.85
ST3145,20080719,89,75.7,1.07
ST3145,20080726,90.6,76,2.65
ST3145,20080802,91.4,76.6,1.42
ST3145,20080809,91.9,78,0.72
ST3145,20080816,91.6,75,1.65
ST3145,20080823,89,76.6,6.24
ST3145,20080830,90.4,78.1,1.01
ST3145,20080906,89.7,77.9,1.13
ST3145,20080913,88.9,80.3,0.9
ST3145,20080920,90.1,78.9,0.06
ST3145,20080927,88,77,1.79
ST3145,20081004,85.9,73.7,6.9
ST3145,20081011,87.9,75.9,2.01
ST3145,20081018,85.6,74.6,1.15
ST3145,20081025,83.1,73,0.54
ST3145,20081101,78.8,64.6,0
ST3145,20081108,79.6,66.3,0.58
ST3145,20081115,84.8,73,2.56
ST3145,20081122,74.8,56.4,0
ST3145,20081129,78.5,59,0
ST3145,20081206,75.9,60.3,0.03
ST3145,20081213,77.3,63.1,0.09
ST3145,20081220,80.4,66.9,0.01
ST3145,20081227,79.4,68.4,0.15
ST3145,20090103,79.6,64.3,0.04
ST3145,20090110,79.6,63,0.03
ST3145,20090117,76.7,58.1,0.01
ST3145,20090124,70.7,51.6,0
ST3145,20090131,78.4,60.4,0.26
ST3145,20090207,70.1,51.1,0.11
ST3145,20090214,79.9,65,0.01
ST3145,20090221,77.6,60,0
ST3145,20090228,77.9,62.6,0
ST3145,20090307,75.1,57,0
ST3145,20090314,80.7,66.9,0
ST3145,20090321,81.3,68,1.54
ST3145,20090328,79.7,68.1,0.04
ST3145,20090404,87,73.1,0.2
ST3145,20090411,81.7,65,0.23
ST3145,20090418,86.3,70.3,0.03
ST3145,20090425,84,68.6,0.85
ST3145,20090502,83.6,72,0.06
ST3145,20090509,87.9,74.3,0
ST3145,20090516,89.1,76.6,0.1
ST3145,20090523,86,71.3,4.91
ST3145,20090530,87.7,73.1,1.97
ST3145,20090606,87.6,73.9,3.48
ST3145,20090613,90.1,75.7,0.69
ST3145,20090620,93.3,77.6,1.9
ST3145,20090627,92.4,76.6,2.14
ST3145,20090704,91,75.7,5
ST3145,20090711,92.9,79,0.08
ST3145,20090718,93,79.1,1.3
ST3145,20090725,91.7,76.9,2.2
ST3145,20090801,90.6,78.1,1.61
ST3145,20090808,92.1,80.9,0.58
ST3145,20090815,91.1,79,2.87
ST3145,20090822,91.7,78.1,2.63
ST3145,20090829,91.6,78.7,1.35
ST3145,20090905,90.1,77.1,3.57
ST3145,20090912,89.7,76,0.99
ST3145,20090919,91,78.6,0.62
ST3145,20090926,90.4,79,1.64
ST3145,20091003,89.3,77,2.08
ST3145,20091010,90.9,80.1,0
ST3145,20091017,91.7,78,0.08
ST3145,20091024,83.3,69.4,0.9
ST3145,20091031,88.4,77.4,0.01
ST3145,20091107,85.9,73.7,0.47
ST3145,20091114,81.6,69.4,0.07
ST3145,20091121,83.6,68.6,0
ST3145,20091128,80.3,65.7,2.43
ST3145,20091205,82.9,67.1,0.41
ST3145,20091212,83.7,69.6,0.03
ST3145,20091219,81.3,71.1,2.57
ST3145,20091226,73.6,62.1,0
ST3145,20100102,75.3,55.9,0.13
ST3145,20100109,62.9,43.6,0.44
ST3145,20100116,67.7,49.9,0
ST3145,20100123,80,65.9,0.28
ST3145,20100130,78.6,62.7,0.03
ST3145,20100206,78.6,66.6,3.27
ST3145,20100213,71,53.4,0.47
ST3145,20100220,68.6,51,0.02
ST3145,20100227,74.7,56.6,0.94
ST3145,20100306,69.7,50.9,0.14
ST3145,20100313,78,61.9,1.2
ST3145,20100320,74.1,57.6,0.1
ST3145,20100327,80,63.9,1.04
ST3145,20100403,79.4,63,0.33
ST3145,20100410,83.6,71.9,0
ST3145,20100417,81.4,70.6,3.28
ST3145,20100424,83,68.9,2.86
ST3145,20100501,84.6,72,2.81
ST3145,20100508,90,78.1,0.02
ST3145,20100515,87.7,76.7,0
ST3145,20100522,87,75,2.83
ST3145,20100529,89,75.1,0.57
ST3145,20100605,91.1,75.3,5.17
ST3145,20100612,93.3,78.9,0.55
ST3145,20100619,92.9,78.7,0.3
ST3145,20100626,91.6,80.7,0.6
ST3145,20100703,91.4,79.6,1.19
ST3145,20100710,91,77.4,2.06
ST3145,20100717,91.6,77.1,2.51
ST3145,20100724,90.6,80,2.03
ST3145,20100731,92,79.7,0.15
ST3145,20100807,92.4,79.6,0.09
ST3145,20100814,89.7,77.7,3.03
ST3145,20100821,93.4,78.3,2.97
ST3145,20100828,91.7,79,2.13
ST3145,20100904,91.3,77.3,3.13
ST3145,20100911,90.1,77.9,2.7
ST3145,20100918,89.6,77.9,3.39
ST3145,20100925,88.6,77.9,1.31
ST3145,20101002,87.3,75.1,5.89
ST3145,20101009,85.1,71.6,0.7
ST3145,20101016,85,72,0.17
ST3145,20101023,86.1,72.6,0.01
ST3145,20101030,87.6,76.4,0.36
ST3145,20101106,78.6,68.4,2.56
ST3145,20101113,79.3,61,0.01
ST3145,20101120,81.9,67.1,0
ST3145,20101127,82.4,70.7,0.07
ST3145,20101204,79.7,63,0.05
ST3145,20101211,68.7,50.3,0.07
ST3145,20101218,69.4,48.1,0.84
ST3145,20101225,73.3,55,0
ST3145,20110101,70.1,52.6,0.3
ST3145,20110108,77.1,62,0.02
ST3145,20110115,74.1,56,0
ST3145,20110122,79.1,61.6,1.9
ST3145,20110129,72.6,54,0.63
ST3145,20110205,79.1,64.3,0
ST3145,20110212,78.1,62.6,0.08
ST3145,20110219,77,59.7,0.15
ST3145,20110226,82.6,66.4,0
ST3145,20110305,81.9,69.1,0.11
ST3145,20110312,79.4,62.6,0.78
ST3145,20110319,79.7,63,0
ST3145,20110326,83.9,65.1,0
ST3145,20110402,87.6,71.4,0.38
ST3145,20110409,86.6,72,0.34
ST3145,20110416,87.9,71.6,0.81
ST3145,20110423,86.1,73.1,1.26
ST3145,20110430,88.3,75.7,2.81
ST3145,20110507,85.9,73.9,2.03
ST3145,20110514,89.9,73.6,0
ST3145,20110521,89.1,71.7,0.07
ST3145,20110528,89.3,77.6,0.01
ST3145,20110604,89.3,77.4,0.04
ST3145,20110611,89.7,77.7,0.05
ST3145,20110618,94.1,76.1,5.74
ST3145,20110625,91.7,77.6,2.76
ST3145,20110702,90,75.9,3.88
ST3145,20110709,87.4,76.4,2.01
ST3145,20110716,91.9,78.9,1.02
ST3145,20110723,93.4,77.7,1.71
ST3145,20110730,92.1,80.6,0.76
ST3145,20110806,93.6,80.3,0.17
ST3145,20110813,92.6,76.7,4.77
ST3145,20110820,91.6,76.7,1.18
ST3145,20110827,91,77.9,3.31
ST3145,20110903,89,75.6,2.38
ST3145,20110910,91.9,76.6,2.54
ST3145,20110917,91.4,77.9,0
ST3145,20110924,90.6,78.1,0.9
ST3145,20111001,88.6,76.1,0.82
ST3145,20111008,85.6,74.6,5.97
ST3145,20111015,87.3,75.3,0.44
ST3145,20111022,80.1,69.3,5.43
ST3145,20111029,84.4,71.7,2.88
ST3145,20111105,81.6,68.6,0.93
ST3145,20111112,80.7,66.3,0.07
ST3145,20111119,82.7,73.4,1.33
ST3145,20111126,82,71.3,0.25
ST3145,20111203,78.4,64.1,0.02
ST3145,20111210,80,68.3,0.28
ST3145,20111217,79.7,69.6,0.76
ST3145,20111224,80,69.1,0
ST3145,20111231,79.3,62,0
ST3145,20120107,71.3,51.3,0
ST3145,20120114,75.7,61.9,0.01
ST3145,20120121,77,58.9,0
ST3145,20120128,81.3,68,0
ST3145,20120204,78.6,69,0.2
ST3145,20120211,77.9,67.7,3.35
ST3145,20120218,76,59,0
ST3145,20120225,82.9,65.7,0
ST3145,20120303,83.6,72.4,0.03
ST3145,20120310,80.4,65,0.43
ST3145,20120317,80.4,69.3,2.97
ST3145,20120324,81.9,71,0.03
ST3145,20120331,83,68.3,1.54
ST3145,20120407,87.1,70.1,0.18
ST3145,20120414,83.6,67.7,2.23
ST3145,20120421,82,71.3,0.75
ST3145,20120428,80.6,66,0.45
ST3145,20120505,81.3,73,4.26
ST3145,20120512,87.1,73,0.83
ST3145,20120519,85,73.1,1.57
ST3145,20120526,87,72.9,10.64
ST3145,20120602,88.3,74.3,3.01
ST3145,20120609,91.4,77,2.79
ST3145,20120616,89.6,75.3,2.87
ST3145,20120623,84.3,75.3,4.87
ST3145,20120630,90.1,79.3,0.63
ST3145,20120707,90.7,79.1,0.01
ST3145,20120714,88.4,74.6,4.67
ST3145,20120721,89.6,75,3.14
ST3145,20120728,90.1,78.3,1.09
ST3145,20120804,91.7,77,2.13
ST3145,20120811,89.4,78.3,5.3
ST3145,20120818,91,78.3,1.8
ST3145,20120825,90.3,76.7,1.91
ST3145,20120901,88.3,78.9,4.79
ST3145,20120908,88.6,76.6,3.81
ST3145,20120915,89.6,77.6,2.44
ST3145,20120922,88.6,75.6,4.57
ST3145,20120929,87.9,76.4,0.21
ST3145,20121006,87.9,76.9,2.7
ST3145,20121013,87.1,75.3,1.47
ST3145,20121020,88,75.6,0.61
ST3145,20121027,84.6,73.1,1.64
ST3145,20121103,78.4,61,0
ST3145,20121110,78,63.7,0
ST3145,20121117,81.3,69,0.24
ST3145,20121124,76.3,60.9,0
ST3145,20121201,79.6,64.1,0.3
ST3145,20121208,80.4,68.4,0.2
ST3145,20121215,81.6,69.7,0.25
ST3145,20121222,78.1,62,0.02
ST3145,20121229,78.4,58.7,0
ST3145,20130105,79.1,64.9,0.01
ST3145,20130112,82,71.9,0.19
ST3145,20130119,77.7,64.6,0.34
ST3145,20130126,78.7,62.4,0
ST3145,20130202,78,65,0
ST3145,20130209,79.6,62,0
ST3145,20130216,80.4,65.7,1.74
ST3145,20130223,76.9,63,0
ST3145,20130302,77.9,66.4,0.11
ST3145,20130309,73.6,52.1,0
ST3145,20130316,77.4,61.1,0
ST3145,20130323,80.4,64.9,0.81
ST3145,20130330,77.3,58.7,0
ST3145,20130406,81.7,66,2.15
ST3145,20130413,83.9,72.3,0.08
ST3145,20130420,87.3,75.7,0.21
ST3145,20130427,83.6,71.3,0.29
ST3145,20130504,84.6,70.9,4.55
ST3145,20130511,85.7,68.6,0.17
ST3145,20130518,85.9,72.7,0.25
ST3145,20130525,88.1,72.9,5.13
ST3145,20130601,84.9,74.4,3.47
ST3145,20130608,87.1,75.7,3.4
ST3145,20130615,89.3,77.3,1.06
ST3145,20130622,90.1,78.3,0.12
ST3145,20130629,89.1,77.6,1.46
ST3145,20130706,88.3,76.3,1.56
ST3145,20130713,88.7,75.4,3.13
ST3145,20130720,85.4,74.1,6.95
ST3145,20130727,90.7,78,0.72
ST3145,20130803,90.7,78,1.53
ST3145,20130810,90.1,77.9,0.66
ST3145,20130817,90,79.7,0.21
ST3145,20130824,90.4,79,1.05
ST3145,20130831,88.4,75.4,1.33
ST3145,20130907,90.9,77.7,1.98
ST3145,20130914,89.3,76.1,1.78
ST3145,20130921,87.1,75.3,4.12
ST3145,20130928,90.1,77,2.14
ST3145,20131005,87.4,75,6.09
ST3145,20131012,88.9,74.3,0.01
ST3145,20131019,87.3,74.1,0
ST3145,20131026,85.7,75,1.21
ST3145,20131102,85.3,73.3,0.01
ST3145,20131109,84.3,73.3,0.56
ST3145,20131116,82.7,73,0.29
ST3145,20131123,83.6,73,2.61
ST3145,20131130,79.9,64.7,2.27
ST3145,20131207,81.1,67,0.34
ST3145,20131214,82.3,71.1,0.12
ST3145,20131221,80.4,66.9,0
ST3145,20131228,80.9,70.7,4.21
ST3145,20140104,79,68.4,0.1
ST3145,20140111,77.1,63.1,0.44
ST3145,20140118,73.4,58.4,0.3
ST3145,20140125,72.1,53,0.18
ST3145,20140201,79.1,63.7,0.89
ST3145,20140208,83,71.7,0.01
ST3145,20140215,79.1,62,0.93
ST3145,20140222,81,65.1,0
ST3145,20140301,82.7,67.1,0.22
ST3145,20140308,81.4,64.4,0.48
ST3145,20140315,80.7,64.3,0.01
ST3145,20140322,83.9,68.7,0.2
ST3145,20140329,82,66,1.92
ST3145,20140405,81.1,66.4,0
ST3145,20140412,83,69,0.22
ST3145,20140419,85.1,73.3,0.96
ST3145,20140426,85.4,67.3,0
ST3145,20140503,88.4,76.7,0.29
ST3145,20140510,86.6,73.6,0
ST3145,20140517,85.3,74,2.94
ST3145,20140524,86.9,73.1,0
ST3145,20140531,87.7,76.3,0.06
ST3145,20140607,86.1,74.3,0.88
ST3145,20140614,89.6,72.7,5.42
ST3145,20140621,87.9,73.6,6.59
ST3145,20140628,90.9,76,2.88
ST3145,20140705,90.9,76.1,5.33
ST3145,20140712,89.9,76.4,1.77
ST3145,20140719,90.4,76.9,3.16
ST3145,20140726,90,77.3,2.56
ST3145,20140802,92.6,77.9,1.91
ST3145,20140809,90.4,76.6,3.11
ST3145,20140816,91.6,77.4,2.26
ST3145,20140823,92,79.4,1.38
ST3145,20140830,92,80.1,1.73
ST3145,20140906,89.9,78.3,1.43
ST3145,20140913,88.3,75.9,2.3
ST3145,20140920,89.3,76.4,1.69
ST3145,20140927,87.3,75.1,1.37
ST3145,20141004,91.6,77,0.97
ST3145,20141011,87.3,74.1,0.06
ST3145,20141018,87,73.9,1.47
ST3145,20141025,83,72,1.2
ST3145,20141101,84.1,67.6,0
ST3145,20141108,80.4,65.1,0.15
ST3145,20141115,80.9,65.4,1.8
ST3145,20141122,78.6,66.9,0.69
ST3145,20141129,80,64.7,0.02
ST3145,20141206,81.1,70.3,0.88
ST3145,20141213,72.1,56.1,0
ST3145,20141220,78.1,58.9,0
ST3145,20141227,80.9,68.6,0.44
ST3145,20150103,82.1,70.4,0.01
ST3145,20150110,80.3,66,0.03
ST3145,20150117,78.1,66.1,0.88
ST3145,20150124,78.3,64.1,0
ST3145,20150131,72.4,55.6,0.03
ST3145,20150207,76.7,62.1,0.63
ST3145,20150214,74.9,56.7,0.04
ST3145,20150221,72.7,53,0.67
ST3145,20150228,82.7,68.1,1.47
ST3145,20150307,82.7,71,0.64
ST3145,20150314,83,73.7,0.25
ST3145,20150321,85.4,69,0.07
ST3145,20150328,85.9,69.1,0.36
ST3145,20150404,81.9,65,0
ST3145,20150411,85.4,73.9,0.14
ST3145,20150418,87.1,75.9,0.21
ST3145,20150425,88,75.9,1.51
ST3145,20150502,86.4,72.6,2.17
ST3145,20150509,84.4,70.9,0.65
ST3145,20150516,88,76.3,0.26
ST3145,20150523,90.1,75.6,0.13
ST3145,20150530,88.1,76.7,0.58
ST3145,20150606,86.3,75,1.31
ST3145,20150613,88.4,76,1.34
ST3145,20150620,90.3,79.3,0.16
ST3145,20150627,91.4,80,0.92
ST3145,20150704,92.3,77.6,0.95
ST3145,20150711,91.1,78.9,0.7
ST3145,20150718,90.7,76.9,1.01
ST3145,20150725,91.6,77.9,1.65
ST3145,20150801,92.3,77.1,2.24
ST3145,20150808,91.9,78.1,1.12
ST3145,20150815,92.1,75.9,3.22
ST3145,20150822,91.3,79.7,0.91
ST3145,20150829,91.6,78.7,1.01
ST3145,20150905,90.9,77.4,4.39
ST3145,20150912,90.4,78.4,1.48
